Identifier,LanguageId,ValueIdentifier,Sequence,Value,ValueUsage,AttributeValueField1,AttributeValueField3,Image1,Image2,Field1,Field2,Field3,Delete
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_27_ValueID,27,Monitor - Dust,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_28_ValueID,28,Monitor - Gas,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_29_ValueID,29,Positioner,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_30_ValueID,30,Power Module,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_31_ValueID,31,Power Unit,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_32_ValueID,32,Primary Element,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_33_ValueID,33,Probe,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_34_ValueID,34,Pump,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_35_ValueID,35,Seal,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_36_ValueID,36,Sensor,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_37_ValueID,37,Signal Converter,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_38_ValueID,38,Software Application,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_39_ValueID,39,Spare Part,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_40_ValueID,40,Thermowell,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_41_ValueID,41,Transducer,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_42_ValueID,42,Transmitter,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_43_ValueID,43,Turbidimeter,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_44_ValueID,44,Valve,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_45_ValueID,45,Vibrating Fork,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_46_ValueID,46,Wireless Adapter,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_47_ValueID,47,Wireless Gateway,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_48_ValueID,48,Triple Offset Valve,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_49_ValueID,49,Severe Service Ball Valve,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_50_ValueID,50,Angle Valve,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_51_ValueID,51,Ball Valve,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_52_ValueID,52,Check Valve,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_53_ValueID,53,Gate Valve,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_54_ValueID,54,Globe Valve,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_55_ValueID,55,Knife Gate Valve,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_56_ValueID,56,Lined Valves,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_57_ValueID,57,Butterfly Valve,1,,,,,,,,
EMR Workspace Product Type,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Workspace_Product_Type_58_ValueID,58,Relief Valves/Backpressure Regulators,1,,,,,,,,
Filter Type,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Filter_Type_1_ValueID,0,Dust Collection Bag,1,,,,,,,,
Filter Type,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Filter_Type_2_ValueID,1,Cartridge Filter,1,,,,,,,,
Level of Filteration,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Level_of_Filteration_2_ValueID,1,Everyday Debris,1,,,,,,,,
Level of Filteration,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Level_of_Filteration_1_ValueID,0,Fine Dust Particles,1,,,,,,,,
Level of Filteration,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Level_of_Filteration_3_ValueID,2,Wet Pick Up,1,,,,,,,,
Level of Filteration,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Level_of_Filteration_4_ValueID,3,HEPA Media,1,,,,,,,,
Registerable,-1,Attribute_Dictionary_Descriptive_Attributes_FAN_Attributes_FAN_Attributes_Registerable_3_ValueID,2,TRUE,1,,,,,,,,
Registerable,-1,Attribute_Dictionary_Descriptive_Attributes_FAN_Attributes_FAN_Attributes_Registerable_1_ValueID,0,FALSE,1,,,,,,,,
Registerable,-1,Attribute_Dictionary_Descriptive_Attributes_FAN_Attributes_FAN_Attributes_Registerable_2_ValueID,1,TRUE,1,,,,,,,,
Registerable,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Registerable_2_ValueID,1,FALSE,1,,,,,,,,
Registerable,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Registerable_1_ValueID,0,TRUE,1,,,,,,,,
Registerable,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Registerable_3_ValueID,2,null,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_FAN_Attributes_FAN_Attributes_Type_1_ValueID,0,Accessory Bundles,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_FAN_Attributes_FAN_Attributes_Type_2_ValueID,1,Controls,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_FAN_Attributes_FAN_Attributes_Type_3_ValueID,2,Ceiling Fan,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_FAN_Attributes_FAN_Attributes_Type_4_ValueID,3,Fan Lighting,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_FAN_Attributes_FAN_Attributes_Type_5_ValueID,4,Blades,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_FAN_Attributes_FAN_Attributes_Type_6_ValueID,5,Downrods,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Type_2_ValueID,1,Casters/Wheels,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Type_3_ValueID,2,Compact/Portable,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Type_10_ValueID,9,Utility,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Type_6_ValueID,5,Power Heads,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Type_4_ValueID,3,Switches,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Type_1_ValueID,0,Specialty/Blower,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Type_9_ValueID,8,Miscellaneous,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Type_7_ValueID,6,Performance,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Type_8_ValueID,7,Air Mover,1,,,,,,,,
Type,-1,Attribute_Dictionary_Descriptive_Attributes_VAC_Attributes_VAC_Attributes_Type_5_ValueID,4,Casters/Wheels,1,,,,,,,,
EMR HideView,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_HideView_1_ValueID,1,NAVIGATION,1,,,,,,,,
EMR HideView,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_HideView_2_ValueID,2,SEARCH,1,,,,,,,,
EMR HideView,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_HideView_3_ValueID,3,QUICKADD,1,,,,,,,,
EMR HideView,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_HideView_4_ValueID,4,PDP,1,,,,,,,,
EMR HideView,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_HideView_5_ValueID,5,SKUSelection,1,,,,,,,,
EMR Flow Range Cv,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Flow_Range_Cv_1_ValueID,1,Less than 0.05,1,,,,,,,,
EMR Flow Range Cv,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Flow_Range_Cv_2_ValueID,2,0.05 to 0.5,1,,,,,,,,
EMR Flow Range Cv,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Flow_Range_Cv_3_ValueID,3,0.5 to 1,1,,,,,,,,
EMR Flow Range Cv,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Flow_Range_Cv_4_ValueID,4,1 to 2,1,,,,,,,,
EMR Flow Range Cv,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Flow_Range_Cv_5_ValueID,5,2 to 6,1,,,,,,,,
EMR Flow Range Cv,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Flow_Range_Cv_6_ValueID,6,6 to 14,1,,,,,,,,
EMR Flow Range Cv,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Flow_Range_Cv_7_ValueID,7,Over 14,1,,,,,,,,
EMR Max Operating Pressure Range,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Max_Operating_Pressure_Range_1_ValueID,1,Vaccum to 10.3 bar,1,,,,,,,,
EMR Max Operating Pressure Range,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Max_Operating_Pressure_Range_2_ValueID,2,10.3 bar to 34. 5 bar,1,,,,,,,,
EMR Max Operating Pressure Range,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Max_Operating_Pressure_Range_3_ValueID,3,More than 35.5 bar,1,,,,,,,,
EMR Max Operating Pressure Range,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Max_Operating_Pressure_Range_4_ValueID,4,Vaccum to 150 PSI,1,,,,,,,,
EMR Max Operating Pressure Range,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Max_Operating_Pressure_Range_5_ValueID,5,150 PSI to 500 PSI,1,,,,,,,,
EMR Max Operating Pressure Range,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Max_Operating_Pressure_Range_6_ValueID,6,More than 500 PSI,1,,,,,,,,
EMR PDP Assembly Modal,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_PDP_Assembly_Modal_1_ValueID,1,TRUE,1,,,,,,,,
EMR PDP Assembly Modal,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_PDP_Assembly_Modal_2_ValueID,2,FALSE,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_1_ValueID,1,2 way,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_2_ValueID,2,2 way - 2/2 Normally Closed,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_3_ValueID,3,2 way - 2/2 Normally Open,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_4_ValueID,4,2/2 Magnetic Latch,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_5_ValueID,5,2/2 Normally Closed,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_6_ValueID,6,2/2 Normally Open,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_7_ValueID,7,3 way,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_8_ValueID,8,3 way - 3/2 Normally Closed,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_9_ValueID,9,"3 way - 3/2 Normally Closed, Closed Center",1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_10_ValueID,10,3 way - 3/2 Normally Open,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_11_ValueID,11,3 way - 3/2 Universal,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_12_ValueID,12,3/2 - 5/2 Normally Closed,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_13_ValueID,13,3/2 Normally Closed,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_14_ValueID,14,3/2 Normally Closed - 5/2 Solenoid Air Operated Return,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_15_ValueID,15,3/2 Normally Closed - 5/2 Spring Return,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_16_ValueID,16,3/2 Normally Closed - Normally Open,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_17_ValueID,17,3/2 Normally Open,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_18_ValueID,18,3/2 Padlockable,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_19_ValueID,19,3/2 Universal,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_20_ValueID,20,4 way,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_21_ValueID,21,2/4,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_22_ValueID,22,2/5,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_23_ValueID,23,5/2 - 5/3,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_24_ValueID,24,5/2 Air Return,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_25_ValueID,25,5/2 Differential Return,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_26_ValueID,26,5/2 Lever detented,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_27_ValueID,27,5/2 Push-pull button,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_28_ValueID,28,5/2 Solenoid Air Operated Return,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_29_ValueID,29,5/2 Solenoid Differential Return,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_30_ValueID,30,5/2 Spring Return,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_31_ValueID,31,3/5,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_32_ValueID,32,5/3 - W1 - Pressure held,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_33_ValueID,33,5/3 - W2 - Pressure applied,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_34_ValueID,34,5/3 - W3 - Pressure release,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_35_ValueID,35,Closed Center,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_36_ValueID,36,Exhausted Center,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_37_ValueID,37,NC,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_38_ValueID,38,NC/NC,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_39_ValueID,39,NC/NO,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_40_ValueID,40,NO,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_41_ValueID,41,NO/NC,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_42_ValueID,42,NO/NO,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_43_ValueID,43,Pressurized Center,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_44_ValueID,44,2 x 5/2,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_45_ValueID,45,2/2,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_46_ValueID,46,"2/2-Directional valve, with spring return",1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_47_ValueID,47,2x2/2,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_48_ValueID,48,2x3/2,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_49_ValueID,49,3/2,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_50_ValueID,50,3/2 2x NO/NC,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_51_ValueID,51,"3/2 Directional valve, with electrical return unit",1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_52_ValueID,52,3/2 NC/NO,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_53_ValueID,53,"3/2-Directional valve, double air pilot",1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_54_ValueID,54,"3/2-Directional valve, double air pilot, with differential piston",1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_55_ValueID,55,"3/2-Directional valve, with air return",1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_56_ValueID,56,4/2,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_57_ValueID,57,4/2-Directional valve with air spring return,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_58_ValueID,58,4/2-Directional valve with spring return,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_59_ValueID,59,"4/2-Directional valve, double solenoid",1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_60_ValueID,60,4/3,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_61_ValueID,61,"4/3-Directional valve, mechanically operated",1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_62_ValueID,62,5/2,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_63_ValueID,63,5/2 2x 5/2 with spring return,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_64_ValueID,64,5/2 Mechanical return,1,,,,,,,,
EMR Valve Function,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Extended_Attributes_EMR_Valve_Function_65_ValueID,65,5/2-Directional valve with air spring return,1,,,,,,,,
